app,source_text,suggested_ar,status
frappe,Translate Link Fields,,unreviewed
frappe,Translate values,,unreviewed
frappe,Translator,,unreviewed
frappe,Trigger caching,,unreviewed
frappe,Trim Table,,unreviewed
frappe,Try Again,,unreviewed
frappe,Try a Naming Series,,unreviewed
frappe,Try the new Print Designer,,unreviewed
frappe,Tuesday,,unreviewed
frappe,Type a reply / comment,,unreviewed
frappe,Type title,,unreviewed
frappe,Type your reply here...,,unreviewed
frappe,UI Tour,,unreviewed
frappe,UIDNEXT,,unreviewed
frappe,UIDVALIDITY,,unreviewed
frappe,"URIs for receiving authorization code once the user allows access, as well as failure responses. Typically a REST endpoint exposed by the Client App.
""
""<br>e.g. http://hostname/api/method/frappe.integrations.oauth2_logins.login_via_facebook",,unreviewed
frappe,URL must start with http:// or https://,,unreviewed
frappe,URL of a human-readable page with info that developers might need.,,unreviewed
frappe,URL of a web page providing information about the client.,,unreviewed
frappe,URL of human-readable page with info about the protected resource's terms of service.,,unreviewed
frappe,URL of human-readable page with info on requirements about how the client can use the data.,,unreviewed
frappe,URL that points to a human-readable policy document for the client. Should be shown to end-user before authorizing.,,unreviewed
frappe,URL that points to a human-readable terms of service document for the client. Should be shown to end-user before authorizing.,,unreviewed
frappe,URL that references a logo for the client.,,unreviewed
frappe,UTM Campaign,,unreviewed
frappe,UTM Medium,,unreviewed
frappe,UTM Source,,unreviewed
frappe,UUID,,unreviewed
frappe,Un-following document {0},,unreviewed
frappe,Unable to send mail because of a missing email account. Please setup default Email Account from Settings > Email Account,,unreviewed
frappe,Uncaught Exception,,unreviewed
frappe,Undo,,unreviewed
frappe,Undo last action,,unreviewed
frappe,Unhandled Emails,,unreviewed
frappe,"Unique ID assigned by the client developer used to identify the client software to be dynamically registered.
""
""<br>
""
""<b>Should remain same</b> across multiple versions or updates of the software.",,unreviewed
frappe,Unknown,,unreviewed
frappe,Unknown Rounding Method: {},,unreviewed
frappe,Unknown file encoding. Tried to use: {0},,unreviewed
frappe,Unlock Reference Document,,unreviewed
frappe,Unpublish,,unreviewed
frappe,Unsafe SQL query,,unreviewed
frappe,Unselect All,,unreviewed
frappe,Unsubscribe Params,,unreviewed
frappe,Unsupported function or operator: {0},,unreviewed
frappe,Unsupported {0}: {1},,unreviewed
frappe,Update Amendment Naming,,unreviewed
frappe,Update Hooks Resolution Order,,unreviewed
frappe,Update Order,,unreviewed
frappe,Update Password,,unreviewed
frappe,Update Profile,,unreviewed
frappe,Update Series Counter,,unreviewed
frappe,Update from Frappe Cloud,,unreviewed
frappe,Update {0} records,,unreviewed
frappe,Updating Email Queue Statuses. The emails will be picked up in the next scheduled run.,,unreviewed
frappe,Updating counter may lead to document name conflicts if not done properly,,unreviewed
frappe,Updating global settings,,unreviewed
frappe,Updating naming series options,,unreviewed
frappe,Updating related fields...,,unreviewed
frappe,"Updating {0} of {1}, {2}",,unreviewed
frappe,Upgrade plan,,unreviewed
frappe,Upload Image,,unreviewed
frappe,Upload file,,unreviewed
frappe,Upload {0} files,,unreviewed
frappe,Use % for any non empty value.,,unreviewed
frappe,Use First Day of Period,,unreviewed
frappe,Use HTML,,unreviewed
frappe,Use Number Format from Currency,,unreviewed
frappe,Use STARTTLS,,unreviewed
frappe,Use a few uncommon words together.,,unreviewed
frappe,Use different Email ID,,unreviewed
frappe,Use if the default settings don't seem to detect your data correctly,,unreviewed
frappe,Use the new Print Format Builder,,unreviewed
frappe,"Use this, for example, if all sent emails should also be send to an archive.",,unreviewed
frappe,Used OAuth,,unreviewed
frappe,User Activity Report,,unreviewed
frappe,User Activity Report Without Sort,,unreviewed
frappe,User Changed,,unreviewed
frappe,User Details,,unreviewed
frappe,User Doctype Permissions,,unreviewed
frappe,User Document Type,,unreviewed
frappe,User Document Types Limit Exceeded,,unreviewed
frappe,User Group,,unreviewed
frappe,User Group Member,,unreviewed
frappe,User Id Field,,unreviewed
frappe,User Id Field is mandatory in the user type {0},,unreviewed
frappe,User Invitation,,unreviewed
frappe,User Menu,,unreviewed
frappe,User Permissions are used to limit users to specific records.,,unreviewed
frappe,User Permissions created successfully,,unreviewed
frappe,User Role,,unreviewed
frappe,User Role Profile,,unreviewed
frappe,User Select Document Type,,unreviewed
frappe,User Session Display,,unreviewed
frappe,User Settings,,unreviewed
frappe,User Type Module,,unreviewed
frappe,User does not exist.,,unreviewed
frappe,User does not have permission to create the new {0},,unreviewed
frappe,User is disabled,,unreviewed
frappe,User with email address {0} does not exist,,unreviewed
frappe,User with email: {0} does not exist in the system. Please ask 'System Administrator' to create the user for you.,,unreviewed
frappe,User {0} does not have the permission to create a Workspace.,,unreviewed
frappe,User {0} impersonated as {1},,unreviewed
frappe,User {0} is disabled,,unreviewed
frappe,User {0} is disabled. Please contact your System Manager.,,unreviewed
frappe,User {0} is not permitted to access this document.,,unreviewed
frappe,Userinfo URI,,unreviewed
frappe,Users are only able to delete attached files if the document is either in draft or if the document is canceled and they are also able to delete the document.,,unreviewed
frappe,Uses system's theme to switch between light and dark mode,,unreviewed
frappe,Utilization,,unreviewed
frappe,Utilization %,,unreviewed
frappe,Valid Login id required.,,unreviewed
frappe,Valid email and name required,,unreviewed
frappe,Validate Frappe Mail Settings,,unreviewed
frappe,Validate SSL Certificate,,unreviewed
frappe,Value,,unreviewed
frappe,Value Change,,unreviewed
frappe,"Value of \""None\"" implies a public client. In such a case Client Secret is not given to the client and token exchange makes use of PKCE.",,unreviewed
frappe,Values Changed,,unreviewed
frappe,Verification,,unreviewed
frappe,Verification Code,,unreviewed
frappe,Verification code email not sent. Please contact Administrator.,,unreviewed
frappe,Verifying...,,unreviewed
frappe,View Audit Trail,,unreviewed
frappe,View Doctype Permissions,,unreviewed
frappe,View File,,unreviewed
frappe,View Full Log,,unreviewed
frappe,View Sidebar,,unreviewed
frappe,View Switcher,,unreviewed
frappe,View all {0} users,,unreviewed
frappe,View your response,,unreviewed
frappe,Views,,unreviewed
frappe,Virtual,,unreviewed
frappe,Virtual DocType {} requires a static method called {} found {},,unreviewed
frappe,Virtual DocType {} requires overriding an instance method called {} found {},,unreviewed
frappe,Virtual tables must be virtual fields,,unreviewed
frappe,Visibility,,unreviewed
frappe,Visible to website/portal users.,,unreviewed
frappe,Visit Desktop,,unreviewed
frappe,Visitor ID,,unreviewed
frappe,Want to discuss?,,unreviewed
frappe,Warning,,unreviewed
frappe,Warning: DATA LOSS IMMINENT! Proceeding will permanently delete following database columns from doctype {0}:,,unreviewed
frappe,Warning: Naming is not set,,unreviewed
frappe,Warning: Updating counter may lead to document name conflicts if not done properly,,unreviewed
frappe,Warning: Usage of 'format:' is discouraged.,,unreviewed
frappe,Watch Tutorial,,unreviewed
frappe,Watch Video,,unreviewed
frappe,We do not allow editing of this document. Simply click the Edit button on the workspace page to make your workspace editable and customize it as you wish,,unreviewed
frappe,We would like to thank the authors of these packages for their contribution.,,unreviewed
frappe,We've received your query!,,unreviewed
frappe,Weak,,unreviewed
frappe,Web Form List Column,,unreviewed
frappe,Web Page URL,,unreviewed
frappe,Web Template is not specified,,unreviewed
frappe,Webhook,,unreviewed
frappe,Webhook Request Log,,unreviewed
frappe,Webhook Secret,,unreviewed
frappe,Webhook Trigger,,unreviewed
frappe,Webhook URL,,unreviewed
frappe,Website Manager,,unreviewed
frappe,Website Script,,unreviewed
frappe,Website Search Field,,unreviewed
frappe,Website Search Field must be a valid fieldname,,unreviewed
frappe,Website Settings,,unreviewed
frappe,Website Theme,,unreviewed
frappe,Website Theme image link,,unreviewed
frappe,Website Themes Available,,unreviewed
frappe,Website Visits,,unreviewed
frappe,Websocket,,unreviewed
frappe,Wednesday,,unreviewed
frappe,Weekly,,unreviewed
frappe,Welcome,,unreviewed
frappe,Welcome URL,,unreviewed
frappe,Welcome Workspace,,unreviewed
frappe,Welcome to {0},,unreviewed
frappe,What's New,,unreviewed
frappe,"When uploading files, force the use of the web-based image capture. If this is unchecked, the default behavior is to use the mobile native camera when use from a mobile is detected.",,unreviewed
frappe,"When you Amend a document after Cancel and save it, it will get a new number that is a version of the old number.",,unreviewed
frappe,Widths can be set in px or %.,,unreviewed
frappe,"Will add \""%\"" before and after the query",,unreviewed
frappe,Will run scheduled jobs only once a day for inactive sites. Set it to 0 to avoid automatically disabling the scheduler.,,unreviewed
frappe,Worker Information,,unreviewed
frappe,Worker Name,,unreviewed
frappe,Workflow Action,,unreviewed
frappe,Workflow Action Permitted Role,,unreviewed
frappe,Workflow Builder,,unreviewed
frappe,Workflow Builder ID,,unreviewed
frappe,Workflow Builder allows you to create workflows visually. You can drag and drop states and link them to create transitions. Also you can update their properties from the sidebar.,,unreviewed
frappe,Workflow Data,,unreviewed
frappe,Workflow Details,,unreviewed
frappe,Workflow State,,unreviewed
frappe,Workflow States Don't Exist,,unreviewed
frappe,Workflow Task,,unreviewed
frappe,Workflow Transition Task,,unreviewed
frappe,Workflow Transition Tasks,,unreviewed
frappe,Workflow state represents the current state of a document.,,unreviewed
frappe,Workflow updated successfully,,unreviewed
frappe,Workspace <b>{0}</b> does not exist,,unreviewed
frappe,Workspace Chart,,unreviewed
frappe,Workspace Custom Block,,unreviewed
frappe,Workspace Link,,unreviewed
frappe,Workspace Manager,,unreviewed
frappe,Workspace Number Card,,unreviewed
frappe,Workspace Quick List,,unreviewed
frappe,Workspace Settings,,unreviewed
frappe,Workspace Setup Completed,,unreviewed
frappe,Workspace Shortcut,,unreviewed
frappe,Workspace Sidebar,,unreviewed
frappe,Workspace Sidebar Item,,unreviewed
frappe,Workspace Visibility,,unreviewed
frappe,Workspace {0} created,,unreviewed
frappe,Workspaces,,unreviewed
frappe,Would you like to publish this comment? This means it will become visible to website/portal users.,,unreviewed
frappe,Would you like to unpublish this comment? This means it will no longer be visible to website/portal users.,,unreviewed
frappe,Wrapping up,,unreviewed
frappe,XLSX,,unreviewed
frappe,XMLHttpRequest Error,,unreviewed
frappe,Yandex.Mail,,unreviewed
frappe,Year,,unreviewed
frappe,Yearly,,unreviewed
frappe,Yellow,,unreviewed
frappe,Yesterday,,unreviewed
frappe,You Liked,,unreviewed
frappe,You added 1 row to {0},,unreviewed
frappe,You added {0} rows to {1},,unreviewed
frappe,"You are about to open an external link. To confirm, click the link again.",,unreviewed
frappe,You are impersonating as another user.,,unreviewed
frappe,You are not allowed to access this resource,,unreviewed
frappe,"You are not allowed to access this {0} record because it is linked to {1} '{2}' in row {3}, field {4}",,unreviewed
frappe,You are not allowed to edit the report.,,unreviewed
frappe,You are not permitted to access this page without login.,,unreviewed
frappe,You are not permitted to access this resource. Login to access,,unreviewed
frappe,"You are only allowed to update order, do not remove or add apps.",,unreviewed
frappe,"You are selecting Sync Option as ALL, It will resync all read as well as unread message from server. This may also cause the duplication of Communication (emails).",,unreviewed
frappe,You attached {0},,unreviewed
frappe,You can also access wkhtmltopdf variables (valid only in PDF print):,,unreviewed
frappe,You can also copy-paste following link in your browser,,unreviewed
frappe,You can also copy-paste this,,unreviewed
frappe,You can ask your team to resend the invitation if you'd still like to join.,,unreviewed
frappe,"You can change Submitted documents by cancelling them and then, amending them.",,unreviewed
frappe,You can change the retention policy from {0}.,,unreviewed
frappe,You can continue with the onboarding after exploring this page,,unreviewed
frappe,You can disable this {0} instead of deleting it.,,unreviewed
frappe,You can increase the limit from System Settings.,,unreviewed
frappe,You can manually remove the lock if you think it's safe: {},,unreviewed
frappe,You can only insert images in Markdown fields,,unreviewed
frappe,You can only print upto {0} documents at a time,,unreviewed
frappe,You can only set the 3 custom doctypes in the Document Types table.,,unreviewed
frappe,"You can only upload JPG, PNG, GIF, PDF, TXT, CSV or Microsoft documents.",,unreviewed
frappe,"You can select one from the following,",,unreviewed
frappe,You can set a high value here if multiple users will be logging in from the same network.,,unreviewed
frappe,You can use Customize Form to set levels on fields.,,unreviewed
frappe,You can use wildcard %,,unreviewed
frappe,You cancelled this document,,unreviewed
frappe,You cancelled this document {1},,unreviewed
frappe,You changed the value of {0},,unreviewed
frappe,You changed the value of {0} {1},,unreviewed
frappe,You changed the values for {0},,unreviewed
frappe,You changed the values for {0} {1},,unreviewed
